geoid,geoname,year,cvap_est
05000US37123,"Montgomery County, North Carolina",2019,19755.0
05000US39113,"Montgomery County, Ohio",2019,401226.0
05000US42091,"Montgomery County, Pennsylvania",2019,622313.0
05000US47125,"Montgomery County, Tennessee",2019,150288.0
05000US48339,"Montgomery County, Texas",2019,395179.0
05000US51121,"Montgomery County, Virginia",2019,79553.0
05000US26119,"Montmorency County, Michigan",2019,7626.0
05000US42093,"Montour County, Pennsylvania",2019,14613.0
05000US08085,"Montrose County, Colorado",2019,31814.0
05000US46101,"Moody County, South Dakota",2019,4729.0
05000US37125,"Moore County, North Carolina",2019,76389.0
05000US47127,"Moore County, Tennessee",2019,5159.0
05000US48341,"Moore County, Texas",2019,11097.0
05000US35033,"Mora County, New Mexico",2019,3705.0
05000US22067,"Morehouse Parish, Louisiana",2019,18979.0
05000US01103,"Morgan County, Alabama",2019,89923.0
05000US08087,"Morgan County, Colorado",2019,18763.0
05000US13211,"Morgan County, Georgia",2019,14112.0
05000US17137,"Morgan County, Illinois",2019,27372.0
05000US18109,"Morgan County, Indiana",2019,53881.0
05000US21175,"Morgan County, Kentucky",2019,10538.0
05000US29141,"Morgan County, Missouri",2019,15444.0
05000US39115,"Morgan County, Ohio",2019,11660.0
05000US47129,"Morgan County, Tennessee",2019,18029.0
05000US49029,"Morgan County, Utah",2019,7721.0
05000US54065,"Morgan County, West Virginia",2019,14660.0
05000US72101,"Morovis Municipio, Puerto Rico",2019,25038.0
05000US31123,"Morrill County, Nebraska",2019,3426.0
05000US20127,"Morris County, Kansas",2019,4259.0
05000US34027,"Morris County, New Jersey",2019,362951.0
05000US48343,"Morris County, Texas",2019,9181.0
05000US27097,"Morrison County, Minnesota",2019,25236.0
05000US39117,"Morrow County, Ohio",2019,26960.0
05000US41049,"Morrow County, Oregon",2019,6744.0
05000US20129,"Morton County, Kansas",2019,1868.0
05000US38059,"Morton County, North Dakota",2019,24976.0
05000US48345,"Motley County, Texas",2019,872.0
05000US17139,"Moultrie County, Illinois",2019,11017.0
05000US38061,"Mountrail County, North Dakota",2019,8177.0
05000US27099,"Mower County, Minnesota",2019,27600.0
05000US21177,"Muhlenberg County, Kentucky",2019,24483.0
05000US41051,"Multnomah County, Oregon",2019,619763.0
05000US13213,"Murray County, Georgia",2019,27688.0
05000US27101,"Murray County, Minnesota",2019,6305.0
05000US40099,"Murray County, Oklahoma",2019,10782.0
05000US19139,"Muscatine County, Iowa",2019,31218.0
05000US13215,"Muscogee County, Georgia",2019,148391.0
05000US26121,"Muskegon County, Michigan",2019,131854.0
05000US39119,"Muskingum County, Ohio",2019,66272.0
05000US40101,"Muskogee County, Oklahoma",2019,50867.0
05000US30065,"Musselshell County, Montana",2019,3882.0
05000US48347,"Nacogdoches County, Texas",2019,47162.0
05000US72103,"Naguabo Municipio, Puerto Rico",2019,20828.0
05000US31125,"Nance County, Nebraska",2019,2733.0
05000US25019,"Nantucket County, Massachusetts",2019,8143.0
05000US06055,"Napa County, California",2019,98366.0
05000US72105,"Naranjito Municipio, Puerto Rico",2019,22802.0
05000US37127,"Nash County, North Carolina",2019,71961.0
05000US12089,"Nassau County, Florida",2019,66874.0
05000US36059,"Nassau County, New York",2019,972638.0
05000US22069,"Natchitoches Parish, Louisiana",2019,29605.0
05000US56025,"Natrona County, Wyoming",2019,62816.0
05000US04017,"Navajo County, Arizona",2019,78933.0
05000US48349,"Navarro County, Texas",2019,32159.0
05000US21179,"Nelson County, Kentucky",2019,35263.0
05000US38063,"Nelson County, North Dakota",2019,2294.0
05000US51125,"Nelson County, Virginia",2019,11588.0
05000US20131,"Nemaha County, Kansas",2019,7381.0
05000US31127,"Nemaha County, Nebraska",2019,5526.0
05000US20133,"Neosho County, Kansas",2019,11941.0
05000US28099,"Neshoba County, Mississippi",2019,20809.0
05000US20135,"Ness County, Kansas",2019,2172.0
05000US05099,"Nevada County, Arkansas",2019,6353.0
05000US06057,"Nevada County, California",2019,80479.0
05000US10003,"New Castle County, Delaware",2019,414900.0
05000US37129,"New Hanover County, North Carolina",2019,185279.0
05000US09009,"New Haven County, Connecticut",2019,646557.0
05000US51127,"New Kent County, Virginia",2019,17566.0
05000US09011,"New London County, Connecticut",2019,211206.0
05000US29143,"New Madrid County, Missouri",2019,13592.0
05000US36061,"New York County, New York",2019,1197449.0
05000US26123,"Newaygo County, Michigan",2019,36995.0
05000US45071,"Newberry County, South Carolina",2019,28699.0
05000US44005,"Newport County, Rhode Island",2019,66432.0
05000US51700,"Newport News city, Virginia",2019,132451.0
05000US05101,"Newton County, Arkansas",2019,6170.0
05000US13217,"Newton County, Georgia",2019,79235.0
05000US18111,"Newton County, Indiana",2019,10601.0
05000US28101,"Newton County, Mississippi",2019,15756.0
05000US29145,"Newton County, Missouri",2019,44021.0
05000US48351,"Newton County, Texas",2019,11182.0
05000US16069,"Nez Perce County, Idaho",2019,31893.0
05000US36063,"Niagara County, New York",2019,166913.0
05000US21181,"Nicholas County, Kentucky",2019,5438.0
05000US54067,"Nicholas County, West Virginia",2019,20009.0
05000US27103,"Nicollet County, Minnesota",2019,25892.0
05000US56027,"Niobrara County, Wyoming",2019,2036.0
05000US18113,"Noble County, Indiana",2019,34636.0
05000US39121,"Noble County, Ohio",2019,11847.0
05000US40103,"Noble County, Oklahoma",2019,8630.0
05000US27105,"Nobles County, Minnesota",2019,12906.0
05000US29147,"Nodaway County, Missouri",2019,18789.0
05000US48353,"Nolan County, Texas",2019,10787.0
05000US02180,"Nome Census Area, Alaska",2019,6475.0
05000US25021,"Norfolk County, Massachusetts",2019,517504.0
05000US51710,"Norfolk city, Virginia",2019,194062.0
05000US27107,"Norman County, Minnesota",2019,4951.0
05000US02185,"North Slope Borough, Alaska",2019,7757.0
05000US37131,"Northampton County, North Carolina",2019,16252.0
05000US42095,"Northampton County, Pennsylvania",2019,237037.0
05000US51131,"Northampton County, Virginia",2019,8997.0
05000US42097,"Northumberland County, Pennsylvania",2019,74462.0
05000US51133,"Northumberland County, Virginia",2019,10184.0
05000US02188,"Northwest Arctic Borough, Alaska",2019,5065.0
05000US20137,"Norton County, Kansas",2019,4328.0
05000US51720,"Norton city, Virginia",2019,3127.0
05000US51135,"Nottoway County, Virginia",2019,12158.0
05000US40105,"Nowata County, Oklahoma",2019,7972.0
05000US28103,"Noxubee County, Mississippi",2019,7806.0
05000US31129,"Nuckolls County, Nebraska",2019,3276.0
05000US48355,"Nueces County, Texas",2019,263489.0
05000US32023,"Nye County, Nevada",2019,35570.0
05000US19141,"O'Brien County, Iowa",2019,10315.0
05000US26125,"Oakland County, Michigan",2019,935225.0
05000US47131,"Obion County, Tennessee",2019,23402.0
05000US34029,"Ocean County, New Jersey",2019,439279.0
05000US26127,"Oceana County, Michigan",2019,18980.0
05000US48357,"Ochiltree County, Texas",2019,5718.0
05000US13219,"Oconee County, Georgia",2019,27474.0
05000US45073,"Oconee County, South Carolina",2019,61646.0
05000US55083,"Oconto County, Wisconsin",2019,29983.0
05000US26129,"Ogemaw County, Michigan",2019,16872.0
05000US46102,"Oglala Lakota County, South Dakota",2019,9051.0
05000US17141,"Ogle County, Illinois",2019,38107.0
05000US13221,"Oglethorpe County, Georgia",2019,11672.0
05000US18115,"Ohio County, Indiana",2019,4796.0
05000US21183,"Ohio County, Kentucky",2019,18182.0
05000US54069,"Ohio County, West Virginia",2019,33861.0
05000US12091,"Okaloosa County, Florida",2019,156513.0
05000US53047,"Okanogan County, Washington",2019,29264.0
05000US12093,"Okeechobee County, Florida",2019,28998.0
05000US40107,"Okfuskee County, Oklahoma",2019,9419.0
05000US40109,"Oklahoma County, Oklahoma",2019,546602.0
05000US40111,"Okmulgee County, Oklahoma",2019,29460.0
05000US28105,"Oktibbeha County, Mississippi",2019,40902.0
05000US21185,"Oldham County, Kentucky",2019,50234.0
05000US48359,"Oldham County, Texas",2019,1313.0
05000US38065,"Oliver County, North Dakota",2019,1422.0
05000US27109,"Olmsted County, Minnesota",2019,111392.0
05000US16071,"Oneida County, Idaho",2019,3011.0
05000US36065,"Oneida County, New York",2019,176071.0
05000US55085,"Oneida County, Wisconsin",2019,29101.0
05000US36067,"Onondaga County, New York",2019,356064.0
05000US37133,"Onslow County, North Carolina",2019,150099.0
05000US36069,"Ontario County, New York",2019,87419.0
05000US26131,"Ontonagon County, Michigan",2019,4980.0
05000US06059,"Orange County, California",2019,2134849.0
05000US12095,"Orange County, Florida",2019,964382.0
05000US18117,"Orange County, Indiana",2019,14938.0
05000US36071,"Orange County, New York",2019,271414.0
05000US37135,"Orange County, North Carolina",2019,109801.0
05000US48361,"Orange County, Texas",2019,62259.0
05000US50017,"Orange County, Vermont",2019,23610.0
05000US51137,"Orange County, Virginia",2019,27855.0
05000US45075,"Orangeburg County, South Carolina",2019,67854.0
05000US29149,"Oregon County, Missouri",2019,8458.0
05000US36073,"Orleans County, New York",2019,32650.0
05000US50019,"Orleans County, Vermont",2019,21354.0
05000US22071,"Orleans Parish, Louisiana",2019,325202.0
05000US72107,"Orocovis Municipio, Puerto Rico",2019,16369.0
05000US20139,"Osage County, Kansas",2019,12111.0
05000US29151,"Osage County, Missouri",2019,10613.0
05000US40113,"Osage County, Oklahoma",2019,37318.0
05000US20141,"Osborne County, Kansas",2019,2758.0
05000US12097,"Osceola County, Florida",2019,246449.0
05000US19143,"Osceola County, Iowa",2019,4343.0
05000US26133,"Osceola County, Michigan",2019,17937.0
05000US26135,"Oscoda County, Michigan",2019,6508.0
05000US36075,"Oswego County, New York",2019,93391.0
05000US08089,"Otero County, Colorado",2019,13159.0
05000US35035,"Otero County, New Mexico",2019,46043.0
05000US31131,"Otoe County, Nebraska",2019,11711.0
05000US26137,"Otsego County, Michigan",2019,19306.0
05000US36077,"Otsego County, New York",2019,49997.0
05000US20143,"Ottawa County, Kansas",2019,4502.0
05000US26139,"Ottawa County, Michigan",2019,215047.0
05000US39123,"Ottawa County, Ohio",2019,33134.0
05000US40115,"Ottawa County, Oklahoma",2019,23233.0
05000US27111,"Otter Tail County, Minnesota",2019,44975.0
05000US05103,"Ouachita County, Arkansas",2019,18112.0
05000US22073,"Ouachita Parish, Louisiana",2019,117363.0
05000US08091,"Ouray County, Colorado",2019,4244.0
05000US55087,"Outagamie County, Wisconsin",2019,140950.0
05000US47133,"Overton County, Tennessee",2019,17285.0
05000US18119,"Owen County, Indiana",2019,16204.0
05000US21187,"Owen County, Kentucky",2019,8117.0
05000US21189,"Owsley County, Kentucky",2019,3508.0
05000US16073,"Owyhee County, Idaho",2019,7908.0
05000US23017,"Oxford County, Maine",2019,46554.0
05000US29153,"Ozark County, Missouri",2019,7418.0
05000US55089,"Ozaukee County, Wisconsin",2019,68980.0
05000US53049,"Pacific County, Washington",2019,16890.0
05000US19145,"Page County, Iowa",2019,11945.0
05000US51139,"Page County, Virginia",2019,18827.0
05000US12099,"Palm Beach County, Florida",2019,1056699.0
05000US19147,"Palo Alto County, Iowa",2019,6586.0
05000US48363,"Palo Pinto County, Texas",2019,20850.0
05000US37137,"Pamlico County, North Carolina",2019,10708.0
05000US28107,"Panola County, Mississippi",2019,25267.0
05000US48365,"Panola County, Texas",2019,17252.0
05000US08093,"Park County, Colorado",2019,14494.0
05000US30067,"Park County, Montana",2019,13190.0
05000US56029,"Park County, Wyoming",2019,23446.0
05000US18121,"Parke County, Indiana",2019,13140.0
05000US48367,"Parker County, Texas",2019,99442.0
05000US48369,"Parmer County, Texas",2019,5772.0
05000US12101,"Pasco County, Florida",2019,401953.0
05000US37139,"Pasquotank County, North Carolina",2019,30181.0
05000US34031,"Passaic County, New Jersey",2019,332008.0
05000US72109,"Patillas Municipio, Puerto Rico",2019,13696.0
05000US51141,"Patrick County, Virginia",2019,14480.0
05000US13223,"Paulding County, Georgia",2019,118112.0
05000US39125,"Paulding County, Ohio",2019,14138.0
05000US20145,"Pawnee County, Kansas",2019,5535.0
05000US31133,"Pawnee County, Nebraska",2019,2090.0
05000US40117,"Pawnee County, Oklahoma",2019,12451.0
05000US16075,"Payette County, Idaho",2019,15975.0
05000US40119,"Payne County, Oklahoma",2019,61681.0
05000US13225,"Peach County, Georgia",2019,20669.0
05000US28109,"Pearl River County, Mississippi",2019,42206.0
05000US48371,"Pecos County, Texas",2019,10881.0
05000US38067,"Pembina County, North Dakota",2019,5300.0
05000US29155,"Pemiscot County, Missouri",2019,12282.0
05000US53051,"Pend Oreille County, Washington",2019,10683.0
05000US37141,"Pender County, North Carolina",2019,46637.0
05000US21191,"Pendleton County, Kentucky",2019,11251.0
05000US54071,"Pendleton County, West Virginia",2019,5661.0
05000US27113,"Pennington County, Minnesota",2019,10882.0
05000US46103,"Pennington County, South Dakota",2019,86388.0
05000US23019,"Penobscot County, Maine",2019,123869.0
05000US17143,"Peoria County, Illinois",2019,135693.0
05000US55091,"Pepin County, Wisconsin",2019,5679.0
05000US31135,"Perkins County, Nebraska",2019,2180.0
05000US46105,"Perkins County, South Dakota",2019,2312.0
05000US37143,"Perquimans County, North Carolina",2019,10960.0
05000US01105,"Perry County, Alabama",2019,7243.0
05000US05105,"Perry County, Arkansas",2019,8003.0
05000US17145,"Perry County, Illinois",2019,16934.0
05000US18123,"Perry County, Indiana",2019,15056.0
05000US21193,"Perry County, Kentucky",2019,20389.0
05000US28111,"Perry County, Mississippi",2019,9367.0
05000US29157,"Perry County, Missouri",2019,14669.0
05000US39127,"Perry County, Ohio",2019,27883.0
05000US42099,"Perry County, Pennsylvania",2019,36148.0
05000US47135,"Perry County, Tennessee",2019,6163.0
05000US32027,"Pershing County, Nevada",2019,5305.0
05000US37145,"Person County, North Carolina",2019,30780.0
05000US02195,"Petersburg Census Area, Alaska",2019,2164.0
05000US51730,"Petersburg city, Virginia",2019,24453.0
05000US30069,"Petroleum County, Montana",2019,334.0
05000US29159,"Pettis County, Missouri",2019,30592.0
05000US72111,"Pe�uelas Municipio, Puerto Rico",2019,14850.0
05000US29161,"Phelps County, Missouri",2019,34323.0
05000US31137,"Phelps County, Nebraska",2019,6857.0
05000US42101,"Philadelphia County, Pennsylvania",2019,1153066.0
05000US05107,"Phillips County, Arkansas",2019,13540.0
05000US08095,"Phillips County, Colorado",2019,2913.0
05000US20147,"Phillips County, Kansas",2019,4098.0
05000US30071,"Phillips County, Montana",2019,3181.0
05000US17147,"Piatt County, Illinois",2019,12655.0
05000US39129,"Pickaway County, Ohio",2019,45860.0
05000US01107,"Pickens County, Alabama",2019,15931.0
05000US13227,"Pickens County, Georgia",2019,24596.0
05000US45077,"Pickens County, South Carolina",2019,98446.0
05000US47137,"Pickett County, Tennessee",2019,4333.0
05000US13229,"Pierce County, Georgia",2019,14439.0
05000US31139,"Pierce County, Nebraska",2019,5354.0
05000US38069,"Pierce County, North Dakota",2019,3392.0
05000US53053,"Pierce County, Washington",2019,644741.0
05000US55093,"Pierce County, Wisconsin",2019,32822.0
05000US01109,"Pike County, Alabama",2019,26864.0
05000US05109,"Pike County, Arkansas",2019,8210.0
05000US13231,"Pike County, Georgia",2019,14059.0
05000US17149,"Pike County, Illinois",2019,12074.0
05000US18125,"Pike County, Indiana",2019,9544.0
05000US21195,"Pike County, Kentucky",2019,47081.0
05000US28113,"Pike County, Mississippi",2019,29181.0
05000US29163,"Pike County, Missouri",2019,14446.0
05000US39131,"Pike County, Ohio",2019,21746.0
05000US42103,"Pike County, Pennsylvania",2019,44273.0
05000US04019,"Pima County, Arizona",2019,757187.0
05000US04021,"Pinal County, Arizona",2019,331357.0
05000US27115,"Pine County, Minnesota",2019,23485.0
05000US12103,"Pinellas County, Florida",2019,771746.0
05000US27117,"Pipestone County, Minnesota",2019,6483.0
05000US23021,"Piscataquis County, Maine",2019,13900.0
05000US08097,"Pitkin County, Colorado",2019,14501.0
05000US37147,"Pitt County, North Carolina",2019,140804.0
05000US40121,"Pittsburg County, Oklahoma",2019,33788.0
05000US51143,"Pittsylvania County, Virginia",2019,49641.0
05000US49031,"Piute County, Utah",2019,1596.0
05000US06061,"Placer County, California",2019,296162.0
05000US22075,"Plaquemines Parish, Louisiana",2019,16901.0
05000US29165,"Platte County, Missouri",2019,75572.0
05000US31141,"Platte County, Nebraska",2019,22735.0
05000US56031,"Platte County, Wyoming",2019,6901.0
05000US54073,"Pleasants County, West Virginia",2019,6158.0
05000US06063,"Plumas County, California",2019,14805.0
05000US19149,"Plymouth County, Iowa",2019,18529.0
05000US25023,"Plymouth County, Massachusetts",2019,393154.0
05000US19151,"Pocahontas County, Iowa",2019,5038.0
05000US54075,"Pocahontas County, West Virginia",2019,7021.0
05000US05111,"Poinsett County, Arkansas",2019,18032.0
05000US22077,"Pointe Coupee Parish, Louisiana",2019,17040.0
05000US05113,"Polk County, Arkansas",2019,14876.0
05000US12105,"Polk County, Florida",2019,510267.0
05000US13233,"Polk County, Georgia",2019,29072.0
05000US19153,"Polk County, Iowa",2019,346428.0
05000US27119,"Polk County, Minnesota",2019,23556.0
05000US29167,"Polk County, Missouri",2019,24666.0
05000US31143,"Polk County, Nebraska",2019,3928.0
05000US37149,"Polk County, North Carolina",2019,17051.0
05000US41053,"Polk County, Oregon",2019,60448.0
05000US47139,"Polk County, Tennessee",2019,13587.0
05000US48373,"Polk County, Texas",2019,35966.0
05000US55095,"Polk County, Wisconsin",2019,33963.0
05000US72113,"Ponce Municipio, Puerto Rico",2019,107455.0
05000US30073,"Pondera County, Montana",2019,4557.0
05000US28115,"Pontotoc County, Mississippi",2019,22793.0
05000US40123,"Pontotoc County, Oklahoma",2019,29181.0
05000US05115,"Pope County, Arkansas",2019,47885.0
05000US17151,"Pope County, Illinois",2019,3672.0
05000US27121,"Pope County, Minnesota",2019,8575.0
05000US51735,"Poquoson city, Virginia",2019,9492.0
05000US39133,"Portage County, Ohio",2019,129928.0
05000US55097,"Portage County, Wisconsin",2019,56358.0
05000US18127,"Porter County, Indiana",2019,130938.0
05000US51740,"Portsmouth city, Virginia",2019,71049.0
05000US18129,"Posey County, Indiana",2019,19745.0
05000US20149,"Pottawatomie County, Kansas",2019,17023.0
05000US40125,"Pottawatomie County, Oklahoma",2019,55053.0
05000US19155,"Pottawattamie County, Iowa",2019,70182.0
05000US42105,"Potter County, Pennsylvania",2019,13419.0
05000US46107,"Potter County, South Dakota",2019,1807.0
05000US48375,"Potter County, Texas",2019,75419.0
05000US30075,"Powder River County, Montana",2019,1386.0
05000US21197,"Powell County, Kentucky",2019,8988.0
05000US30077,"Powell County, Montana",2019,5875.0
05000US16077,"Power County, Idaho",2019,4834.0
05000US19157,"Poweshiek County, Iowa",2019,14406.0
05000US51145,"Powhatan County, Virginia",2019,23713.0
05000US05117,"Prairie County, Arkansas",2019,6424.0
05000US30079,"Prairie County, Montana",2019,1054.0
05000US20151,"Pratt County, Kansas",2019,6941.0
05000US39135,"Preble County, Ohio",2019,31636.0
05000US28117,"Prentiss County, Mississippi",2019,19543.0
05000US48377,"Presidio County, Texas",2019,3121.0
05000US26141,"Presque Isle County, Michigan",2019,10463.0
05000US54077,"Preston County, West Virginia",2019,27917.0
05000US55099,"Price County, Wisconsin",2019,10827.0
05000US51147,"Prince Edward County, Virginia",2019,18707.0
05000US51149,"Prince George County, Virginia",2019,30042.0
05000US24033,"Prince George's County, Maryland",2019,618755.0
05000US51153,"Prince William County, Virginia",2019,308695.0
05000US02198,"Prince of Wales-Hyder Census Area, Alaska",2019,5199.0
05000US44007,"Providence County, Rhode Island",2019,459795.0
05000US08099,"Prowers County, Colorado",2019,8060.0
05000US08101,"Pueblo County, Colorado",2019,127408.0
05000US05119,"Pulaski County, Arkansas",2019,295087.0
05000US13235,"Pulaski County, Georgia",2019,9706.0
05000US17153,"Pulaski County, Illinois",2019,4278.0
05000US18131,"Pulaski County, Indiana",2019,9565.0
05000US21199,"Pulaski County, Kentucky",2019,50102.0
05000US29169,"Pulaski County, Missouri",2019,42473.0
05000US51155,"Pulaski County, Virginia",2019,27757.0
05000US40127,"Pushmataha County, Oklahoma",2019,8517.0
05000US12107,"Putnam County, Florida",2019,55660.0
05000US13237,"Putnam County, Georgia",2019,16903.0
05000US17155,"Putnam County, Illinois",2019,4523.0
05000US18133,"Putnam County, Indiana",2019,29918.0
05000US29171,"Putnam County, Missouri",2019,3719.0
05000US36079,"Putnam County, New York",2019,75146.0
05000US39137,"Putnam County, Ohio",2019,25220.0
05000US47141,"Putnam County, Tennessee",2019,59250.0
05000US54079,"Putnam County, West Virginia",2019,44531.0
05000US35037,"Quay County, New Mexico",2019,6268.0
05000US72115,"Quebradillas Municipio, Puerto Rico",2019,18676.0
05000US24035,"Queen Anne's County, Maryland",2019,38804.0
05000US36081,"Queens County, New York",2019,1438973.0
05000US13239,"Quitman County, Georgia",2019,1642.0
05000US28119,"Quitman County, Mississippi",2019,5298.0
05000US13241,"Rabun County, Georgia",2019,13331.0
05000US55101,"Racine County, Wisconsin",2019,145295.0
05000US51750,"Radford city, Virginia",2019,16226.0
05000US48379,"Rains County, Texas",2019,9033.0
05000US54081,"Raleigh County, West Virginia",2019,59255.0
05000US29173,"Ralls County, Missouri",2019,8165.0
05000US27123,"Ramsey County, Minnesota",2019,390618.0
05000US38071,"Ramsey County, North Dakota",2019,8826.0
05000US48381,"Randall County, Texas",2019,101555.0
05000US01111,"Randolph County, Alabama",2019,17622.0
05000US05121,"Randolph County, Arkansas",2019,13294.0
05000US13243,"Randolph County, Georgia",2019,5170.0
05000US17157,"Randolph County, Illinois",2019,26057.0
05000US18135,"Randolph County, Indiana",2019,18779.0
05000US29175,"Randolph County, Missouri",2019,19317.0
05000US37151,"Randolph County, North Carolina",2019,105716.0
05000US54083,"Randolph County, West Virginia",2019,23708.0
05000US28121,"Rankin County, Mississippi",2019,117042.0
05000US38073,"Ransom County, North Dakota",2019,4034.0
05000US22079,"Rapides Parish, Louisiana",2019,97250.0
05000US51157,"Rappahannock County, Virginia",2019,5929.0
05000US30081,"Ravalli County, Montana",2019,34369.0
05000US20153,"Rawlins County, Kansas",2019,1918.0
05000US29177,"Ray County, Missouri",2019,17601.0
05000US48383,"Reagan County, Texas",2019,2329.0
05000US48385,"Real County, Texas",2019,2656.0
05000US27125,"Red Lake County, Minnesota",2019,2947.0
05000US48387,"Red River County, Texas",2019,9546.0
05000US22081,"Red River Parish, Louisiana",2019,6439.0
05000US31145,"Red Willow County, Nebraska",2019,8199.0
05000US27127,"Redwood County, Minnesota",2019,11409.0
05000US48389,"Reeves County, Texas",2019,9628.0
05000US48391,"Refugio County, Texas",2019,5465.0
05000US20155,"Reno County, Kansas",2019,47425.0
05000US36083,"Rensselaer County, New York",2019,126722.0
05000US27129,"Renville County, Minnesota",2019,10854.0
05000US38075,"Renville County, North Dakota",2019,1897.0
05000US20157,"Republic County, Kansas",2019,3602.0
05000US29179,"Reynolds County, Missouri",2019,5053.0
05000US47143,"Rhea County, Tennessee",2019,25128.0
05000US20159,"Rice County, Kansas",2019,7151.0
05000US27131,"Rice County, Minnesota",2019,49218.0
05000US49033,"Rich County, Utah",2019,1519.0
05000US31147,"Richardson County, Nebraska",2019,6232.0
05000US17159,"Richland County, Illinois",2019,12167.0
05000US30083,"Richland County, Montana",2019,9001.0
05000US38077,"Richland County, North Dakota",2019,12752.0
05000US39139,"Richland County, Ohio",2019,93464.0
05000US45079,"Richland County, South Carolina",2019,323946.0
05000US55103,"Richland County, Wisconsin",2019,13354.0
05000US22083,"Richland Parish, Louisiana",2019,15696.0
05000US13245,"Richmond County, Georgia",2019,154238.0
05000US36085,"Richmond County, New York",2019,339106.0
05000US37153,"Richmond County, North Carolina",2019,33933.0
05000US51159,"Richmond County, Virginia",2019,7030.0
05000US51760,"Richmond city, Virginia",2019,182078.0
05000US20161,"Riley County, Kansas",2019,60503.0
05000US72117,"Rinc�n Municipio, Puerto Rico",2019,11389.0
05000US19159,"Ringgold County, Iowa",2019,3716.0
05000US35039,"Rio Arriba County, New Mexico",2019,29359.0
05000US08103,"Rio Blanco County, Colorado",2019,4925.0
05000US08105,"Rio Grande County, Colorado",2019,8236.0
05000US18137,"Ripley County, Indiana",2019,21893.0
05000US29181,"Ripley County, Missouri",2019,10646.0
05000US54085,"Ritchie County, West Virginia",2019,7829.0
05000US06065,"Riverside County, California",2019,1631674.0
05000US47145,"Roane County, Tennessee",2019,42497.0
05000US54087,"Roane County, West Virginia",2019,10903.0
05000US51161,"Roanoke County, Virginia",2019,74627.0
05000US51770,"Roanoke city, Virginia",2019,73809.0
05000US46109,"Roberts County, South Dakota",2019,7514.0
05000US48393,"Roberts County, Texas",2019,601.0
05000US21201,"Robertson County, Kentucky",2019,1736.0
05000US47147,"Robertson County, Tennessee",2019,52262.0
05000US48395,"Robertson County, Texas",2019,12377.0
05000US37155,"Robeson County, North Carolina",2019,98188.0
05000US27133,"Rock County, Minnesota",2019,6958.0
05000US31149,"Rock County, Nebraska",2019,1099.0
05000US55105,"Rock County, Wisconsin",2019,120887.0
05000US17161,"Rock Island County, Illinois",2019,105933.0
05000US51163,"Rockbridge County, Virginia",2019,18876.0
05000US21203,"Rockcastle County, Kentucky",2019,13214.0
05000US13247,"Rockdale County, Georgia",2019,66226.0
05000US33015,"Rockingham County, New Hampshire",2019,244886.0
05000US37157,"Rockingham County, North Carolina",2019,71204.0
05000US51165,"Rockingham County, Virginia",2019,61292.0
05000US36087,"Rockland County, New York",2019,215146.0
05000US48397,"Rockwall County, Texas",2019,69659.0
05000US40129,"Roger Mills County, Oklahoma",2019,2811.0
05000US40131,"Rogers County, Oklahoma",2019,70505.0
05000US38079,"Rolette County, North Dakota",2019,9903.0
05000US20163,"Rooks County, Kansas",2019,3933.0
05000US30085,"Roosevelt County, Montana",2019,7702.0
05000US35041,"Roosevelt County, New Mexico",2019,13099.0
05000US26143,"Roscommon County, Michigan",2019,19922.0
05000US27135,"Roseau County, Minnesota",2019,11455.0
05000US30087,"Rosebud County, Montana",2019,6609.0
05000US39141,"Ross County, Ohio",2019,60536.0
05000US08107,"Routt County, Colorado",2019,19871.0
05000US21205,"Rowan County, Kentucky",2019,19990.0
05000US37159,"Rowan County, North Carolina",2019,105689.0
05000US48399,"Runnels County, Texas",2019,7675.0
05000US18139,"Rush County, Indiana",2019,12814.0
05000US20165,"Rush County, Kansas",2019,2379.0
05000US48401,"Rusk County, Texas",2019,39681.0
05000US55107,"Rusk County, Wisconsin",2019,11089.0
05000US01113,"Russell County, Alabama",2019,45392.0
05000US20167,"Russell County, Kansas",2019,5468.0
05000US21207,"Russell County, Kentucky",2019,13596.0
05000US51167,"Russell County, Virginia",2019,21825.0
05000US37161,"Rutherford County, North Carolina",2019,52911.0
05000US47149,"Rutherford County, Tennessee",2019,234910.0
05000US50021,"Rutland County, Vermont",2019,47544.0
05000US72119,"R�o Grande Municipio, Puerto Rico",2019,40102.0
05000US72121,"Sabana Grande Municipio, Puerto Rico",2019,17815.0
05000US48403,"Sabine County, Texas",2019,8450.0
05000US22085,"Sabine Parish, Louisiana",2019,18318.0
05000US19161,"Sac County, Iowa",2019,7468.0
05000US06067,"Sacramento County, California",2019,1073706.0
05000US23023,"Sagadahoc County, Maine",2019,28110.0
05000US26145,"Saginaw County, Michigan",2019,148063.0
05000US08109,"Saguache County, Colorado",2019,4656.0
05000US34033,"Salem County, New Jersey",2019,47720.0
05000US51775,"Salem city, Virginia",2019,20403.0
05000US72123,"Salinas Municipio, Puerto Rico",2019,21958.0
05000US05125,"Saline County, Arkansas",2019,94086.0
05000US17165,"Saline County, Illinois",2019,18693.0
05000US20169,"Saline County, Kansas",2019,40817.0
05000US29195,"Saline County, Missouri",2019,17009.0
05000US31151,"Saline County, Nebraska",2019,9580.0
05000US49035,"Salt Lake County, Utah",2019,759507.0
05000US45081,"Saluda County, South Carolina",2019,14664.0
05000US37163,"Sampson County, North Carolina",2019,43736.0
